,word,vec
37490,grizzled,
37491,slate-colored,
37492,stone-colored,
37493,mouse-colored,
37494,ash-colored,
37495,cool,
37496,brown,
37497,bister,
37498,ocher,
37499,sepia,
37500,Vandyke brown,
37501,render brown,
37502,tan,
37503,embrown,
37504,bronze,
37505,brown,
37506,bay,
37507,dapple,
37508,auburn,
37509,castaneous,
37510,chestnut,
37511,nut-brown,
37512,cinnamon,
37513,russet,
37514,tawny,
37515,fuscous,
37516,chocolate,
37517,maroon,
37518,foxy,
37519,tan,
37520,brunette,
37521,whitey brown,
37522,fawn-colored,
37523,snuff-colored,
37524,liver-colored,
37525,brown as a berry,
37526,brown as mahogany,
37527,brown as the oak leaves,
37528,khaki,
37529,sun-burnt,
37530,tanned,
37531,red,
37532,scarlet,
37533,vermilion,
37534,carmine,
37535,crimson,
37536,pink,
37537,lake,
37538,maroon,
37539,carnation,
37540,couleur de rose,
37541,rose du Barry,
37542,magenta,
37543,damask,
37544,purple,
37545,flesh color,
37546,flesh tint,
37547,color,
37548,fresh color,
37549,high color,
37550,warmth,
37551,gules,
37552,ruby,
37553,carbuncle,
37554,rose,
37555,rust,
37556,iron mold,
37557,        ,
37558,cinnabar,
37559,cochineal,
37560,fuchsine,
37561,ruddle,
37562,madder,
37563,Indian red,
37564,light red,
37565,Venetian red,
37566,red ink,
37567,annotto,
37568,annatto,
37569,realgar,
37570,minium,
37571,red lead,
37572,redness,
37573,rubescence,
37574,rubicundity,
37575,rubification,
37576,erubescence,
37577,blush,
37578,be red,
37579,become red,
37580,blush,
37581,flush,
37582,color up,
37583,mantle,
37584,redden,
37585,render red,
37586,redden,
37587,rouge,
37588,rubify,
37589,rubricate,
37590,incarnadine,
37591,ruddle,
37592,red,
37593,reddish,
37594,rufous,
37595,ruddy,
37596,florid,
37597,incarnadine,
37598,sanguine,
37599,rosy,
37600,roseate,
37601,blowzy,
37602,blowed,
37603,burnt,
37604,rubicund,
37605,rubiform,
37606,lurid,
37607,stammell blood red,
37608,russet buff,
37609,murrey,
37610,carroty,
37611,sorrel,
37612,lateritious,
37613,rubineous,
37614,rubricate,
37615,rubricose,
37616,rufulous,
37617,rose-colored,
37618,ruby-colored,
37619,cherry-colored,
37620,claret-colored,
37621,flame-colored,
37622,flesh-colored,
37623,peach-colored,
37624,salmon-colored,
37625,brick-colored,
37626,brick-colored,
37627,dust-colored,
37628,blushing,
37629,erubescent,
37630,reddened,
37631,red as fire,
37632,red as blood,
37633,red as scarlet,
37634,red as a turkey cock,
37635,red as a lobster,
37636,warm,
37637,hot,
37638,foxy,
37639,green,
37640,blue and yellow,
37641,vert,
37642,emerald,
37643,verd antique,
37644,verdigris,
37645,malachite,
37646,beryl,
37647,aquamarine,
37648,absinthe,
37649,cr=eme de menthe,
37650,        ,
37651,terre verte,
37652,verditer,
37653,verdine,
37654,copperas,
37655,greenness,
37656,verdure,
37657,viridity,
37658,viridescence,
37659,verditure,
37660,        ,
37661,glaucoma,
37662,rokunaisho,
37663,green,
37664,verdant,
37665,glaucous,
37666,olive,
37667,olive green,
37668,green as grass,
37669,verdurous,
37670,emerald green,
37671,pea green,
37672,grass green,
37673,apple green,
37674,sea green,
37675,olive green,
37676,bottle green,
37677,coke bottle green,
37678,greenish,
37679,virent,
37680,virescent,
37681,green,
37682,new,
37683,inexperienced,
37684,novice,
37685,green,
37686,green with envy,
37687,the green grass of Ireland,
37688,the wearing of the green,
37689,yellow,
37690,or,
37691,        ,
37692,gamboge,
37693,cadmium-yellow,
37694,chrome-yellow,
37695,Indian-yellow king's-yellow,
37696,lemonyellow,
37697,orpiment,
37698,yellow ocher,
37699,Claude tint,
37700,aureolin,
37701,xanthein,
37702,xanthin,
37703,zaofulvin,
37704,crocus,
37705,saffron,
37706,topaz,
37707,xanthite,
37708,yolk,
37709,jaundice,
37710,London fog,
37711,yellowness,
37712,icterus,
37713,xantho-cyanopia,
37714,xanthopsia,
37715,yellow,
37716,aureate,
37717,golden,
37718,flavous,
37719,citrine,
37720,fallow,
37721,fulvous,
37722,fulvid,
37723,sallow,
37724,luteous,
37725,tawny,
37726,creamy,
37727,sandy,
37728,xanthic,
37729,xanthous,
37730,jaundiced,
37731,auricomous,
37732,gold-colored,
37733,citron-colored,
37734,saffron-colored,
37735,lemon-colored,
37736,lemon yellow,
37737,sulphur-colored,
37738,amber-colored,
37739,straw-colored,
37740,primrose-colored,
37741,creamcolored,
37742,xanthocarpous,
37743,xanthochroid,
37744,xanthopous,
37745,yellow as a quince,
37746,yellow as a guinea,
37747,yellow as a crow's foot,
37748,warm,
37749,advancing,
37750,purple,
37751,blue and red,
37752,bishop's purple,
37753,aniline dyes,
37754,gridelin,
37755,amethyst,
37756,purpure,
37757,heliotrope,
37758,lividness,
37759,lividity,
37760,empurple,
37761,purple,
37762,violet,
37763,ultraviolet,
37764,plum-colored,
37765,lavender,
37766,lilac,
37767,puce,
37768,mauve,
37769,livid,
37770,blue,
37771,garter-blue,
37772,watchet,
37773,        ,
37774,ultramarine,
37775,smalt,
37776,cobalt,
37777,cyanogen,
37778,Prussian blue,
37779,syenite blue,
37780,bice,
37781,indigo,
37782,zaffer,
37783,lapis lazuli,
37784,sapphire,
37785,turquoise,
37786,indicolite,
37787,blueness,
37788,bluishness,
37789,bloom,
37790,blue,
37791,azure,
37792,cerulean,
37793,sky-blue,
37794,sky-colored,
37795,sky-dyed,
37796,cerulescent,
37797,powder blue,
37798,bluish,
37799,atmospheric,
37800,retiring,
37801,cold,
37802,orange,
37803,red and yellow,
37804,gold,
37805,or,
37806,flame color,
37807,ocher,
37808,Mars'orange,
37809,cadmium,
37810,cardinal bird,
37811,cardinal flower,
37812,cardinal grosbeak,
37813,cardinal lobelia,
37814,gild,
37815,warm,
37816,orange,
37817,ochreous,
37818,orange-colored,
37819,gold-colored,
37820,flame-colored,
37821,copper-colored,
37822,brass-colored,
37823,apricot-colored,
37824,warm,
37825,hot,
37826,glowing,
37827,variegation,
37828,colors,
37829,dichroism,
37830,trichroism,
37831,iridescence,
37832,play of colors,
37833,polychrome,
37834,maculation,
37835,spottiness,
37836,striae,
37837,spectrum,
37838,rainbow,
37839,iris,
37840,tulip,
37841,peacock,
37842,chameleon,
37843,butterfly,
37844,tortoise shell,
37845,mackerel,
37846,mackerel sky,
37847,zebra,
37848,leopard,
37849,cheetah,
37850,nacre,
37851,ocelot,
37852,ophite,
37853,mother-of-pearl,
37854,opal,
37855,marble,
37856,check,
37857,plaid,
37858,tartan,
37859,patchwork,
37860,marquetry,
37861,parquetry,
37862,mosaic,
37863,tesserae,
37864,strigae,
37865,chessboard,
37866,checkers,
37867,chequers,
37868,harlequin,
37869,Joseph's coat,
37870,tricolor,
37871,be variegated,
37872,variegate,
37873,stripe,
37874,streak,
37875,checker,
37876,chequer,
37877,bespeckle,
37878,speckle,
37879,besprinkle,
37880,sprinkle,
37881,stipple,
37882,maculate,
37883,dot,
37884,bespot,
37885,tattoo,
37886,inlay,
37887,damascene,
37888,embroider,
37889,braid,
37890,quilt,
37891,variegated,
37892,many-colored,
37893,many-hued,
37894,divers-colored,
37895,party-colored,
37896,dichromatic,
37897,polychromatic,
37898,bicolor,
37899,tricolor,
37900,versicolor,
37901,of all the colors of the rainbow,
37902,of all manner of colors,
37903,kaleidoscopic,
37904,iridescent,
37905,opaline,
37906,opalescent,
37907,prismatic,
37908,nacreous,
37909,pearly,
37910,shot,
37911,gorge de pigeon,
37912,chatoyant,
37913,irisated,
37914,pavonine,
37915,pied,
37916,piebald,
37917,motley,
37918,mottled,
37919,marbled,
37920,pepper and salt,
37921,paned,
37922,dappled,
37923,clouded,
37924,cymophanous,
37925,mosaic,
37926,tesselated,
37927,plaid,
37928,tortoise shell,
37929,spotted,
37930,spotty,
37931,punctated,
37932,powdered,
37933,speckled,
37934,freckled,
37935,flea-bitten,
37936,studded,
37937,flecked,
37938,fleckered,
37939,striated,
37940,barred,
37941,veined,
37942,brinded,
37943,brindled,
37944,tabby,
37945,watered,
37946,grizzled,
37947,listed,
37948,embroidered,
37949,daedal,
37950,naevose,
37951,stipiform,
37952,strigose,
37953,striolate,
37954,vision,
37955,sight,
37956,optics,
37957,eyesight,
37958,view,
37959,look,
37960,espial,
37961,glance,
37962,ken,
37963,coup d'oeil,
37964,glimpse,
37965,glint,
37966,peep,
37967,gaze,
37968,stare,
37969,leer,
37970,perlustration,
37971,contemplation,
37972,conspection,
37973,conspectuity,
37974,regard,
37975,survey,
37976,introspection,
37977,reconnaissance,
37978,speculation,
37979,watch,
37980,espionage,
37981,espionnage,
37982,autopsy,
37983,ocular inspection,
37984,ocular demonstration,
37985,sight-seeing,
37986,point of view,
37987,gazebo,
37988,loophole,
37989,belvedere,
37990,watchtower,
37991,field of view,
37992,theater,
37993,amphitheater,
37994,arena,
37995,vista,
37996,horizon,
37997,commanding view,
37998,bird's eye view,
37999,periscope,
38000,visual organ,
38001,organ of vision,
38002,eye,
38003,naked eye,
38004,unassisted eye,
38005,retina,
38006,pupil,
38007,iris,
38008,cornea,
38009,white,
38010,optics,
38011,orbs,
38012,saucer eyes,
38013,goggle eyes,
38014,gooseberry eyes,
38015,short sight,
38016,clear sight,
38017,sharp sight,
38018,quick sight,
38019,eagle sight,
38020,piercing sight,
38021,penetrating sight,
38022,clear glance,
38023,sharp glance,
38024,quick glance,
38025,eagle glance,
38026,piercing glance,
38027,penetrating glance,
38028,clear eye,
38029,sharp eye,
38030,quick eye,
38031,eagle eye,
38032,piercing eye,
38033,penetrating eye,
38034,perspicacity,
38035,discernment,
38036,catopsis,
38037,eagle,
38038,hawk,
38039,cat,
38040,lynx,
38041,Argus,
38042,evil eye,
38043,basilisk,
38044,cockatrice,
38045,see,
38046,behold,
38047,discern,
38048,perceive,
38049,have in sight,
38050,descry,
38051,sight,
38052,make out,
38053,discover,
38054,distinguish,
38055,recognize,
38056,spy,
38057,espy,
38058,ken,
38059,get a sight of,
38060,have a sight of,
38061,catch a sight of,
38062,get a glimpse of,
38063,have a glimpse of,
38064,catch a glimpse of,
38065,command a view of,
38066,witness,
38067,contemplate,
38068,speculate,
38069,cast the eyes on,
38070,set the eyes on,
38071,be a spectator of,
38072,look on,
38073,see sights,
38074,see at a glance,
38075,look,
38076,view,
38077,eye,
38078,lift up the eyes,
38079,open one's eye,
38080,look at,
38081,look on,
38082,look upon,
38083,look over,
38084,look about one,
38085,look round,
38086,survey,
38087,scan,
38088,inspect,
38089,run the eye over,
38090,run the eye through,
38091,reconnoiter,
38092,glance round,
38093,glance on,
38094,glance over turn one's looks upon,
38095,bend one's looks upon,
38096,direct the eyes to,
38097,turn the eyes on,
38098,cast a glance,
38099,observe,
38100,watch,
38101,see with one's own eyes,
38102,watch for,
38103,peep,
38104,peer,
38105,pry,
38106,take a peep,
38107,play at bopeep,
38108,look full in the face,
38109,look hard at,
38110,look intently,
38111,strain one's eyes,
38112,fix the eyes upon,
38113,rivet the eyes upon,
38114,stare,
38115,gaze,
38116,pore over,
38117,gloat on,
38118,leer,
38119,ogle,
38120,glare,
38121,goggle,
38122,cock the eye,
38123,squint,
38124,gloat,
38125,look askance,
38126,seeing,
38127,visual,
38128,ocular,
38129,optic,
38130,optical,
38131,ophthalmic,
38132,clear-eyesighted,
38133,eagle-eyed,
38134,hawk-eyed,
38135,lynx-eyed,
38136,keen-eyed,
38137,Argus-eyed,
38138,visible,
38139,visibly,
38140,in sight of,
38141,with one's eyes open at sight,
38142,at first sight,
38143,at a glance,
38144,at the first blush,
38145,prima facie,
38146,look,
38147,the scales falling from one's eyes,
38148,an eye like Mars to threaten or command,
38149,her eyes are homes of silent prayer,
38150,looking before and after,
38151,thy rapt soul sitting in thine eyes,
38152,blindness,
38153,cecity,
38154,excecation,
38155,amaurosis,
38156,cataract,
38157,ablepsy,
38158,ablepsia,
38159,prestriction,
38160,dim-sightedness,
38161,Braille,
38162,Braille-type,
38163,guttaserena,
38164,noctograph,
38165,teichopsia,
38166,be blind,
38167,not see,
38168,lose sight of,
38169,have the eyes bandaged,
38170,grope in the dark,
38171,not look,
38172,close the eyes,
38173,shut the eyes,
38174,turn away the eyes,
38175,avert the eyes,
38176,look another way,
38177,wink,
38178,shut the eyes to,
38179,be blind to,
38180,wink at,
38181,blink at,
38182,render blind,
38183,blind,
38184,blindfold,
38185,hoodwink,
38186,dazzle,
38187,put one's eyes out,
38188,throw dust into one's eyes,
38189,pull the wool over one's eyes,
38190,jeter de la poudre aux yeux,
38191,screen from sight,
38192,blind,
38193,eyeless,
38194,sightless,
38195,visionless,
38196,dark,
38197,stone-blind,
38198,sand-blind,
38199,stark-blind,
38200,undiscerning,
38201,dimsighted,
38202,blind as a bat,
38203,blind as a buzzard,
38204,blind as a beetle,
38205,blind as a mole,
38206,blind as an owl,
38207,wall-eyed,
38208,blinded,
38209,blindly,
38210,blindfold,
38211,blindfolded,
38212,darkly,
38213,"O dark, dark, dark, amid the blaze of noon",
38214,dim sight,
38215,dull sight half sight,
38216,short sight,
38217,near sight,
38218,long sight,
38219,double sight,
38220,astigmatic sight,
38221,failing sight,
38222,dimsightedness,
38223,purblindness,
38224,lippitude,
38225,myopia,
38226,presbyopia,
38227,confusion of vision,
38228,astigmatism,
38229,color blindness,
38230,chromato pseudo blepsis,
38231,Daltonism,
38232,nyctalopia,
38233,strabismus,
38234,strabism,
38235,squint,
38236,blearedness,
38237,day blindness,
38238,hemeralopia,
38239,nystagmus,
38240,xanthocyanopia,
38241,xanthopsia,
38242,cast in the eye,
38243,swivel eye,
38244,goggle-eyes,
38245,obliquity of vision,
38246,winking,
38247,nictitation,
38248,blinkard,
38249,albino,
38250,dizziness,
38251,swimming,
38252,scotomy,
38253,cataract,
38254,ophthalmia,
38255,        ,
38256,blinker,
38257,screen,
38258,deceptio visus,
38259,refraction,
38260,distortion,
38261,illusion,
38262,false light,
38263,anamorphosis,
38264,virtual image,
38265,spectrum,
38266,mirage,
38267,looming,
38268,phasma,
38269,phantasm,
38270,phantasma,
38271,phantom,
38272,vision,
38273,specter,
38274,apparition,
38275,ghost,
38276,ignis fatuus,
38277,specter of the Brocken,
38278,magic mirror,
38279,magic lantern,
38280,mirror lens,
38281,be dimsighted,
38282,see double,
38283,have a mote in the eye,
38284,have a mist before the eyes,
38285,have a film over the eyes,
38286,see through a prism,
38287,see through a glass darkly,
38288,wink,
38289,blink,
38290,nictitate,
38291,squint,
38292,look askant,
38293,askant askance,
38294,screw up the eyes,
38295,glare,
38296,glower,
38297,nictate,
38298,dazzle,
38299,loom,
38300,dim-sighted,
38301,myopic,
38302,presbyopic,
38303,astigmatic,
38304,moon-eyed,
38305,mope-eyed,
38306,blear-eyed,
38307,goggle-eyed,
38308,gooseberry-eyed,
38309,one-eyed,
38310,blind of one eye,
38311,monoculous,
38312,half-blind,
38313,purblind,
38314,cock-eyed,
38315,dim-eyed,
38316,mole-eyed,
38317,dichroic,
38318,blind as a bat,
38319,winking,
38320,spectator,
38321,beholder,
38322,observer,
38323,looker-on,
38324,onlooker,
38325,witness,
38326,eyewitness,
38327,bystander,
38328,passer by,
38329,sightseer,
38330,rubberneck,
38331,rubbernecker,
38332,spy,
38333,sentinel,
38334,witness,
38335,behold,
38336,look on,
38337,gawk,
38338,rubber,
38339,rubberneck,
38340,optical instruments,
38341,lens,
38342,meniscus,
38343,magnifier,
38344,sunglass,
38345,magnifying glass,
38346,hand lens,
38347,microscope,
38348,megascope,
38349,tienoscope,
38350,spectacles,
38351,specs,
38352,glasses,
38353,barnacles,
38354,goggles,
38355,eyeglass,
38356,pince-nez,
38357,monocle,
38358,reading glasses,
38359,bifocals,
38360,contact lenses,
38361,soft lenses,
38362,hard lenses,
38363,sunglasses,
38364,shades,
38365,periscopic lens,
38366,telescope,
38367,glass,
38368,lorgnette,
38369,spyglass,
38370,opera glass,
38371,binocular,
38372,binoculars,
38373,field glass,
38374,burning glass,
38375,convex lens,
38376,concave lens,
38377,convexo-concave lens,
38378,coated lens,
38379,multiple lens,
38380,compound lens,
38381,lens system,
38382,telephoto lens,
38383,wide-angle lens,
38384,fish-eye lens,
38385,zoom lens,
38386,optical bench,
38387,astronomical telescope,
38388,reflecting telescope,
38389,reflector,
38390,refracting telescope,
38391,refractor,
38392,Newtonian telescope,
38393,folded-path telescope,
38394,finder telescope,
38395,chromatoscope,
38396,X-ray telescope,
38397,radiotelescope,
38398,phased-array telescope,
38399,Very Large Array radiotelescope,
38400,ultraviolet telescope,
38401,infrared telescope,
38402,star spectroscope,
38403,space telescope,
38404,        ,
38405,altazimuth mount,
38406,equatorial mount,
38407,refractometer,
38408,circular dichroism spectrometer,
38409,interferometer,
38410,phase-contrast microscope,
38411,fluorescence microscope,
38412,dissecting microscope,
38413,electron microscope,
38414,transmission electron microscope,
38415,scanning electron microscope,
38416,SEM,
38417,scanning tunneling electron microscope,
38418,        ,
38419,objective lens,
38420,eyepiece,
38421,barrel,
38422,platform,
38423,focusing knob,
38424,slide,
38425,slide glass,
38426,cover glass,
38427,counting chamber,
38428,illuminator,
38429,light source,
38430,polarizer,
38431,        ,
38432,reticle,
38433,cross-hairs,
38434,light pipe,
38435,fiber optics mirror,
38436,reflector,
38437,speculum,
38438,looking-glass,
38439,pier-glass,
38440,cheval-glass,
38441,rear-view mirror,
38442,hand mirror,
38443,one-way mirror,
38444,magnifying mirror,
38445,        ,
38446,fun house,
38447,prism,
38448,diffraction grating,
38449,beam splitter,
38450,half-wave plate,
38451,quarter-wave plate,
38452,camera lucida,
38453,camera obscura,
38454,magic lantern,
38455,stereopticon,
38456,chromatrope,
38457,thaumatrope,
38458,stereoscope,
38459,pseudoscope,
38460,polyscope,
38461,kaleidoscope,
38462,photometer,
38463,eriometer,
38464,actinometer,
38465,lucimeter,
38466,radiometer,
38467,ligth detector,
38468,photodiode,
38469,photomultiplier,
38470,photodiode array,
38471,photocell,
38472,X-ray diffractometer,
38473,goniometer,
38474,spectrometer,
38475,monochrometer,
38476,UV spectrometer,
38477,visible spectrometer,
38478,Infrared spectrometer,
38479,Fourier transform infrared spectrometer,
38480,recording spectrometer,
38481,densitometer,
38482,scanning densitometer,
38483,two-dimensional densitometer,
38484,abdominoscope,
38485,gastroscope,
38486,helioscope,
38487,polariscope,
38488,polemoscope,
38489,spectroscope,
38490,abdominoscopy,
38491,gastroscopy,
38492,microscopy,
38493,microscopist,
38494,visibility,
38495,perceptibility,
38496,conspicuousness,
38497,distinctness,
38498,conspicuity,
38499,conspicuousness,
38500,appearance,
38501,bassetting,
38502,exposure,
38503,manifestation,
38504,ocular proof,
38505,ocular evidence,
38506,ocular demonstration,
38507,field of view,
38508,periscopism,
38509,be become visible,
38510,appear,
38511,open to the view,
38512,meet the eye,
38513,catch the eye,
38514,basset,
38515,present itself,
38516,show manifest itself,
38517,produce itself,
38518,discover itself,
38519,reveal itself,
38520,expose itself,
38521,betray itself,
38522,stand forth,
38523,stand out,
38524,materialize,
38525,show,
38526,arise,
38527,peep out,
38528,peer out,
38529,crop out,
38530,start up,
38531,spring up,
38532,show up,
38533,turn up,
38534,crop up,
38535,glimmer,
38536,loom,
38537,glare,
38538,burst forth,
38539,burst upon the view,
38540,burst upon the sight,
38541,heave in sight,
38542,come in sight,
38543,come into view,
38544,come out,
38545,come forth,
38546,come forward,
38547,see the light of day,
38548,break through the clouds,
38549,make its appearance,
38550,show its face,
38551,appear to one's eyes,
38552,come upon the stage,
38553,float before the eyes,
38554,speak for itself,
38555,attract the attention,
38556,reappear,
38557,live in a glass house,
38558,expose to view,
38559,visible,
38560,perceptible,
38561,perceivable,
38562,discernible,
38563,apparent,
38564,in view,
38565,in full view,
38566,in sight,
38567,exposed to view,
38568,en vidence,
38569,unclouded,
38570,unobscured,
38571,in the foreground,
38572,obvious,
38573,plain,
38574,clear,
38575,distinct,
38576,definite,
38577,well defined,
38578,well marked,
38579,in focus,
38580,recognizable,
38581,palpable,
38582,autoptical,
38583,glaring,
38584,staring,
38585,conspicuous,
38586,stereoscopic,
38587,in bold,
38588,in strong relief,
38589,periscopic,
38590,panoramic,
38591,before one's eyes,
38592,under one's eyes,
38593,before one,
38594,+a vue d'oeil,
38595,in one's eye,
38596,oculis subjecta fidelibus,
38597,visibly,
38598,in sight of,
38599,before one's eyes,
38600,veluti in speculum,
38601,invisibility,
38602,invisibleness,
38603,nonappearance,
38604,imperceptibility,
38605,indistinctness,
38606,mystery,
38607,delitescence,
38608,concealment,
38609,latency,
38610,be invisible,
38611,be hidden,
38612,lurk,
38613,escape notice,
38614,render invisible,
38615,conceal,
38616,put out of sight,
38617,not see,
38618,lose sight of,
38619,invisible,
38620,imperceptible,
38621,undiscernible,
38622,indiscernible,
38623,unapparent,
38624,non-apparent,
38625,out of sight,
38626,not in sight,
38627,a perte de vue,
38628,behind the scenes,
38629,behind the curtain,
38630,viewless,
38631,sightless,
38632,inconspicuous,
38633,unconspicuous,
38634,unseen,
38635,covert,
38636,eclipsed,
38637,under an eclipse,
38638,dim,
38639,mysterious,
38640,dark,
38641,obscure,
38642,confused,
38643,indistinct,
38644,indistinguishable,
38645,shadowy,
38646,indefinite,
38647,undefined,
38648,ill-defined,
38649,ill-marked,
38650,blurred,
38651,fuzzy,
38652,out of focus,
38653,misty,
38654,delitescent,
38655,hidden,
38656,obscured,
38657,covered,
38658,veiled,
38659,full many a flower is born to blush unseen,
38660,appearance,
38661,phenomenon,
38662,sight,
38663,spectacle,
38664,show,
38665,premonstration,
38666,scene,
38667,species,
38668,view,
38669,coup d'oeil,
38670,lookout,
38671,outlook,
38672,prospect,
38673,vista,
38674,perspective,
38675,bird's-eye view,
38676,scenery,
38677,landscape,
38678,picture,
38679,tableau,
38680,display,
38681,exposure,
38682,mise en sc ne,
38683,rising of the curtain,
38684,phantasm,
38685,phantom,
38686,pageant,
38687,spectacle,
38688,peep-show,
38689,raree-show,
38690,gallanty-show,
38691,ombres chinoises,
38692,magic lantern,
38693,phantasmagoria,
38694,dissolving views,
38695,biograph,
38696,cinematograph,
38697,moving pictures,
38698,panorama,
38699,diorama,
38700,cosmorama,
38701,georama,
38702,coup de theatre,
38703,jeu de theatre,
38704,pageantry,
38705,insignia,
38706,aspect,
38707,angle,
38708,phase,
38709,phasis,
38710,seeming,
38711,shape,
38712,guise,
38713,look,
38714,complexion,
38715,color,
38716,image,
38717,mien,
38718,air,
38719,cast,
38720,carriage,
38721,port,
38722,demeanor,
38723,presence,
38724,expression,
38725,first blush,
38726,face of the thing,
38727,point of view,
38728,light,
38729,lineament feature trait lines,
38730,outline,
38731,outside,
38732,contour,
38733,face,
38734,countenance,
38735,physiognomy,
38736,visage,
38737,phiz,
38738,cast of countenance,
38739,profile,
38740,tournure,
38741,cut of one s jib,
38742,metoposcopy,
38743,outside,
38744,appear,
38745,be visible,
38746,become visible,
38747,seem,
38748,look,
38749,show,
38750,present the appearance of,
38751,wear the appearance of,
38752,carry the appearance of,
38753,have the appearance of,
38754,bear the appearance of,
38755,exhibit the appearance of,
38756,take the appearance of,
38757,take on the appearance of,
38758,assume the appearance,
38759,present the semblance of,
38760,wear the semblance of,
38761,carry the semblance of,
38762,have the semblance of,
38763,bear the semblance of,
38764,exhibit the semblance of,
38765,take the semblance of,
38766,take on the semblance of,
38767,assume the semblance of,
38768,look like,
38769,cut a figure,
38770,figure,
38771,present to the view,
38772,show,
38773,apparent,
38774,seeming,
38775,ostensible,
38776,on view,
38777,apparently,
38778,to all seeming,
38779,to all appearance,
38780,ostensibly,
38781,seemingly,
38782,as it seems,
38783,on the face of it,
38784,prima facie,
38785,at the first blush,
38786,at first sight,
38787,in the eyes of,
38788,to the eye,
38789,editio princeps,
38790,disappearance,
38791,evanescence,
38792,eclipse,
38793,occultation,
38794,departure,
38795,exit,
38796,vanishing point,
38797,dissolving views,
38798,disappear,
38799,vanish,
38800,dissolve,
38801,fade,
38802,melt away,
38803,pass,
38804,go,
38805,avaunt,
38806,evaporate,
38807,vaporize,
38808,be gone,
38809,leave no trace,
38810,leave 'not a rack behind,
38811,go off the stage,
38812,suffer an eclipse,
38813,undergo an eclipse,
38814,retire from sight,
38815,be lost to view,
38816,pass out of sight,
38817,lose sight of,
38818,efface,
38819,disappearing,
38820,evanescent,
38821,missing,
38822,lost,
38823,lost to sight,
38824,lost to view,
38825,gone,
38826,vanish,
38827,disappear,
38828,avaunt! ,
38829,get lost,
38830,get out of here,
38831,intellect,
38832,mind,
38833,understanding,
38834,reason,
38835,thinking principle,
38836,rationality,
38837,cogitative faculties,
38838,cognitive faculties,
38839,discursive faculties,
38840,reasoning faculties,
38841,intellectual faculties,
38842,faculties,
38843,senses,
38844,consciousness,
38845,observation,
38846,percipience,
38847,intelligence,
38848,intellection,
38849,intuition,
38850,association of ideas,
38851,instinct,
38852,conception,
38853,judgment,
38854,wits,
38855,parts,
38856,capacity,
38857,intellectuality,
38858,genius,
38859,brains,
38860,cognitive powers,
38861,intellectual powers,
38862,wit,
38863,ability,
38864,wisdom,
38865,Vernunft,
38866,Verstand,
38867,soul,
38868,spirit,
38869,ghost,
38870,inner man,
38871,heart,
38872,breast,
38873,bosom,
38874,penetralia mentis,
38875,divina particula aurae,
38876,heart's core,
38877,the Absolute,
38878,psyche,
38879,subliminal consciousness,
38880,supreme principle,
38881,brain,
38882,organ of thought,
38883,seat of thought,
38884,sensorium,
38885,sensory,
38886,head,
38887,headpiece,
38888,pate,
38889,noddle,
38890,noggin,
38891,skull,
38892,scull,
38893,pericranium,
38894,cerebrum,
38895,cranium,
38896,brainpan,
38897,sconce,
38898,upper story,
38899,        ,
38900,central processing unit,
38901,CPU,
38902,arithmetic and logical unit,
38903,ALU,
38904,        ,
38905,metaphysics,
38906,psychics,
38907,psychology,
38908,ideology,
38909,mental philosophy,
38910,moral philosophy,
38911,philosophy of the mind,
38912,pneumatology,
38913,phrenology,
38914,craniology,
38915,cranioscopy,
38916,ideality,
38917,idealism,
38918,transcendentalism,
38919,spiritualism,
38920,immateriality,
38921,universal concept,
38922,universal conception,
38923,metaphysician,
38924,psychologist,
38925,note,
38926,notice,
38927,mark,
38928,take notice of,
38929,take cognizance of be aware of,
38930,be conscious of,
38931,realize,
38932,appreciate,
38933,ruminate,
38934,fancy,
38935,intellectual,
38936,mental,
38937,rational,
38938,subjective,
38939,metaphysical,
38940,nooscopic,
38941,spiritual,
38942,ghostly,
38943,psychical,
38944,psychological,
38945,cerebral,
38946,animastic,
38947,brainy,
38948,hyperphysical,
38949,superphysical,
38950,subconscious,
38951,subliminal,
38952,immaterial,
38953,endowed with reason,
38954,in petto,
38955,ens rationis,
38956,frons est animi janua,
38957,locos y ninos dicen la verdad,
38958,mens sola loco non exulat,
38959,my mind is my kingdom,
38960,stern men with empires in their brains,
38961,"the mind, the music breathing from her face",
38962,thou living ray of intellectual Fire,
38963,absence of intellect,
38964,want of intellect,
38965,imbecility,
38966,brutality,
38967,brute force,
38968,instinct,
38969,brute instinct,
38970,stimulus-response loop,
38971,conditioned response,
38972,instinctive reaction,
38973,Pavlovian response,
38974,mimicry,
38975,aping,
38976,moron,
38977,imbecile,
38978,idiot,
38979,fool,
38980,dumb animal,
38981,vegetable,
38982,brain dead,
38983,unendowed with reason,
38984,void of reason,
38985,thoughtless,
38986,vegetative,
38987,moronic,
38988,idiotic,
38989,brainless,
38990,instinctively,
38991,like Pavlov's dog,
38992,vegetatively,
38993,mimic,
38994,ape,
38995,respond instinctively,
38996,thought,
38997,exercitation of the intellect,
38998,exercise of the intellect,
38999,intellection,
39000,reflection,
39001,cogitation,
39002,consideration,
39003,meditation,
39004,study,
39005,lucubration,
39006,speculation,
39007,deliberation,
39008,pondering,
39009,head work,
39010,brain work,
39011,cerebration,
39012,deep reflection,
39013,close study,
39014,application,
39015,abstract thought,
39016,abstraction contemplation,
39017,musing,
39018,brown study,
39019,reverie,
