,word,vec
10942,nick of time,
10943,golden opportunity,
10944,well timed opportunity,
10945,fine opportunity,
10946,favorable opportunity,
10947,opening,
10948,clear stage,
10949,fair field,
10950,mollia tempora,
10951,fata Morgana,
10952,spare time,
10953,seize an opportunity,
10954,use an opportunity,
10955,give an opportunity,
10956,use an occasion,
10957,improve the occasion,
10958,suit the occasion,
10959,seize the occasion,
10960,strike while the iron is hot,
10961,battre le fer sur l'enclume,
10962,make hay while the sun shines,
10963,seize the present hour,
10964,take time by the forelock,
10965,prendre la balle au bond,
10966,opportune,
10967,timely,
10968,well-timed,
10969,timeful,
10970,seasonable,
10971,providential,
10972,lucky,
10973,fortunate,
10974,happy,
10975,favorable,
10976,propitious,
10977,auspicious,
10978,critical,
10979,suitable,
10980,obiter dicta,
10981,opportunely,
10982,in proper course,
10983,in due course,
10984,in proper season,
10985,in due season,
10986,in proper time,
10987,in due time,
10988,for the nonce,
10989,in the nick of time,
10990,in the fullness of time,
10991,all in good time,
10992,just in time,
10993,at the eleventh hour,
10994,now or never,
10995,by the way,
10996,by the by,
10997,en passant,
10998,a propos,
10999,pro re nata,
11000,pro hac vice,
11001,par parenthese,
11002,parenthetically,
11003,by way of parenthesis,
11004,incidentally,
11005,while speaking of,
11006,while on the subject,
11007,extempore,
11008,on the spur of the moment,
11009,on the spur of the occasion,
11010,on the spot,
11011,carpe diem,
11012,occasionem cognosce,
11013,one's hour is come,
11014,the time is up,
11015,that reminds me,
11016,now that you mention it,
11017,come to think of it,
11018,bien perdu bien connu,
11019,e sempre l'ora,
11020,ex quovis ligno non fit Mercurius,
11021,nosce tempus,
11022,nunc aut nunquam,
11023,untimeliness,
11024,intempestivity,
11025,unseasonableness,
11026,inexpedience,
11027,unsuitable time,
11028,improper time,
11029,unreasonableness,
11030,evil hour,
11031,contretemps,
11032,intrusion,
11033,anachronism,
11034,bad time,
11035,wrong time,
11036,inappropriate time,
11037,not the right occasion,
11038,unsuitable time,
11039,inopportune time,
11040,poor timing,
11041,be ill timed,
11042,mistime,
11043,intrude,
11044,come amiss,
11045,break in upon,
11046,have other fish to fry,
11047,be busy,
11048,be occupied,
11049,lose an opportunity,
11050,throw away an opportunity,
11051,waste an opportunity,
11052,neglect an opportunity,
11053,allow the opportunity to pass,
11054,suffer the opportunity to pass,
11055,allow the opportunity to slip,
11056,suffer the opportunity to slip,
11057,allow the opportunity to go by,
11058,suffer the opportunity to go by,
11059,allow the opportunity to escape,
11060,suffer the opportunity to escape,
11061,allow the opportunity to lapse,
11062,suffer the opportunity to lapse,
11063,allow the occasion to pass,
11064,allow the occasion to slip by,
11065,waste time,
11066,let slip through the fingers,
11067,lock the barn door after the horse is stolen,
11068,ill-timed,
11069,mistimed,
11070,ill-fated,
11071,ill-omened,
11072,ill-starred,
11073,untimely,
11074,unseasonable,
11075,out of date,
11076,out of season,
11077,inopportune,
11078,timeless,
11079,intrusive,
11080,untoward,
11081,mal a propos,
11082,unlucky,
11083,inauspicious,
11084,infelicitous,
11085,unbefitting,
11086,unpropitious,
11087,unfortunate,
11088,unfavorable,
11089,unsuited,
11090,inexpedient,
11091,unpunctual,
11092,too late for,
11093,premature,
11094,too soon for,
11095,wise after the event,
11096,monday morning quarterbacking,
11097,twenty-twenty hindsight,
11098,inopportunely,
11099,as ill luck would have it,
11100,in an evil hour,
11101,the time having gone by,
11102,a day after the fair,
11103,after death the doctor,
11104,after meat mustard,
11105,frequency,
11106,oftness,
11107,oftenness,
11108,commonness,
11109,repetition,
11110,normality,
11111,example,
11112,routine,
11113,custom,
11114,regularity,
11115,uniformity,
11116,constancy,
11117,clock-work precision,
11118,punctuality,
11119,even tenor,
11120,system,
11121,routine,
11122,formula,
11123,rule,
11124,keynote,
11125,standard,
11126,model,
11127,precedent,
11128,conformity,
11129,recur,
11130,do nothing but,
11131,keep,
11132,keep on,
11133,frequent,
11134,many times,
11135,not rare,
11136,thickcoming,
11137,incessant,
11138,perpetual,
11139,continual,
11140,steady,
11141,constant,
11142,thick,
11143,uniform,
11144,repeated,
11145,customary,
11146,regular,
11147,according to rule,
11148,common,
11149,everyday,
11150,usual,
11151,ordinary,
11152,familiar,
11153,old-hat,
11154,boring,
11155,well-known,
11156,trivial,
11157,often,
11158,oft,
11159,ofttimes,
11160,oftentimes,
11161,frequently,
11162,repeatedly,
11163,unseldom,
11164,not unfrequently,
11165,in quick succession,
11166,in rapid succession,
11167,many a time and oft,
11168,daily,
11169,hourly,
11170,every day,
11171,every hour,
11172,every moment,
11173,perpetually,
11174,continually,
11175,constantly,
11176,incessantly,
11177,without ceasing,
11178,at all times,
11179,daily and hourly,
11180,night and day,
11181,day and night,
11182,day after day,
11183,morning noon and night,
11184,ever anon,
11185,invariably,
11186,most often,
11187,commonly,
11188,sometimes,
11189,occasionally,
11190,at times,
11191,now and then,
11192,from time to time,
11193,there being times when,
11194,toties quoties,
11195,often enough,
11196,when the mood strikes,
11197,again and again,
11198,infrequency,
11199,rareness,
11200,rarity,
11201,fewness,
11202,seldomness,
11203,uncommonness,
11204,be rare,
11205,unfrequent,
11206,infrequent,
11207,rare,
11208,rare as a blue diamond,
11209,few,
11210,scarce,
11211,almost unheard of,
11212,unprecedented,
11213,which has not occurred within the memory of the which has not occurred within the memory of the oldest inhabitant,
11214,not within one's previous experience,
11215,not since Adam,
11216,scarce as hen's teeth,
11217,one in a million,
11218,few and far between,
11219,seldom,
11220,rarely,
11221,scarcely,
11222,hardly,
11223,not often,
11224,not much,
11225,infrequently,
11226,unfrequently,
11227,unoften,
11228,scarcely,
11229,scarcely ever,
11230,hardly ever,
11231,once in a blue moon,
11232,once,
11233,once in a blue moon,
11234,once in a million years,
11235,once for all,
11236,once in a way,
11237,pro hac vice,
11238,ein mal kein mal,
11239,periodicity,
11240,intermittence,
11241,beat,
11242,oscillation,
11243,pulse,
11244,pulsation,
11245,rhythm,
11246,alternation,
11247,alternateness,
11248,alternativeness,
11249,alternity,
11250,bout,
11251,round,
11252,revolution,
11253,rotation,
11254,turn,
11255,say,
11256,anniversary,
11257,jubilee,
11258,centenary,
11259,catamenia,
11260,courses,
11261,menses,
11262,menstrual flux,
11263,        ,
11264,rota,
11265,cycle,
11266,period,
11267,stated time,
11268,routine,
11269,days of the week,
11270,Sunday,
11271,Monday,
11272,months of the year,
11273,January,
11274,feast,
11275,fast,
11276,Christmas,
11277,Easter,
11278,New Year's day,
11279,Allhallows,
11280,Allhallowmas,
11281,All Saints' Day,
11282,All Souls,
11283,All Souls' Day,
11284,Ash Wednesday,
11285,bicentennial,
11286,birthday,
11287,bissextile,
11288,Candlemas,
11289,Dewali,
11290,groundhog day,
11291,Halloween,
11292,Hallowmas,
11293,Lady day,
11294,leap year,
11295,Midsummer day,
11296,Muharram,
11297,woodchuck day,
11298,St. Swithin's day,
11299,natal day,
11300,yearbook,
11301,yuletide,
11302,punctuality,
11303,regularity,
11304,steadiness,
11305,recur in regular order,
11306,recur in regular succession,
11307,return,
11308,revolve,
11309,come again,
11310,come in its turn,
11311,come round,
11312,come round again,
11313,beat,
11314,pulsate,
11315,alternate,
11316,intermit,
11317,periodic,
11318,periodical,
11319,serial,
11320,recurrent,
11321,cyclical,
11322,rhythmical,
11323,recurring,
11324,intermittent,
11325,remittent,
11326,alternate,
11327,every other,
11328,hourly,
11329,diurnal,
11330,daily,
11331,quotidian,
11332,tertian,
11333,weekly,
11334,hebdomadal,
11335,hebdomadary,
11336,biweekly,
11337,fortnightly,
11338,bimonthly,
11339,catamenial,
11340,monthly,
11341,menstrual,
11342,yearly,
11343,annual,
11344,biennial,
11345,triennial,
11346,centennial,
11347,secular,
11348,paschal,
11349,lenten,
11350,regular,
11351,steady,
11352,punctual,
11353,regular as clockwork,
11354,periodically,
11355,at regular intervals,
11356,at stated times,
11357,at fixed established,
11358,at established periods,
11359,punctually,
11360,de die in diem,
11361,from day to day,
11362,day by day,
11363,by turns,
11364,in turn,
11365,in rotation,
11366,alternately,
11367,every other day,
11368,off and on,
11369,ride and tie,
11370,round and round,
11371,irregularity,
11372,uncertainty,
11373,unpunctuality,
11374,fitfulness,
11375,capriciousness,
11376,ecrhythmus,
11377,irregular,
11378,uncertain,
11379,unpunctual,
11380,capricious,
11381,desultory,
11382,fitful,
11383,flickering,
11384,rambling,
11385,rhapsodical,
11386,spasmodic,
11387,immethodical,
11388,unmethodical,
11389,variable,
11390,irregularly,
11391,by fits and starts,
11392,change,
11393,alteration,
11394,mutation,
11395,permutation,
11396,variation,
11397,modification,
11398,modulation,
11399,inflexion,
11400,mood,
11401,qualification,
11402,innovation,
11403,metastasis,
11404,deviation,
11405,turn,
11406,evolution,
11407,revolution,
11408,diversion,
11409,break,
11410,transformation,
11411,transfiguration,
11412,metamorphosis,
11413,transmutation,
11414,deoxidization,
11415,transubstantiation,
11416,mutagenesis,
11417,transanimation,
11418,transmigration,
11419,metempsychosis,
11420,avatar,
11421,alterative,
11422,conversion,
11423,revolution,
11424,inversion,
11425,displacement,
11426,transference,
11427,changeableness,
11428,tergiversation,
11429,change,
11430,alter,
11431,vary,
11432,wax and wane,
11433,modulate,
11434,diversify,
11435,qualify,
11436,tamper with,
11437,turn,
11438,shift,
11439,veer,
11440,tack,
11441,chop,
11442,shuffle,
11443,swerve,
11444,warp,
11445,deviate,
11446,turn aside,
11447,evert,
11448,intervert,
11449,pass to,
11450,take a turn,
11451,turn the corner,
11452,resume,
11453,work a change,
11454,modify,
11455,vamp,
11456,superinduce,
11457,transform,
11458,transfigure,
11459,transmute,
11460,transmogrify,
11461,transume,
11462,metamorphose,
11463,ring the changes,
11464,innovate,
11465,introduce new blood,
11466,shuffle the cards,
11467,give a turn to,
11468,give a color to,
11469,influence,
11470,turn the scale,
11471,shift the scene,
11472,turn over a new leaf,
11473,recast,
11474,reverse,
11475,disturb,
11476,convert into,
11477,changed,
11478,newfangled,
11479,changeable,
11480,transitional,
11481,modifiable,
11482,alterative,
11483,mutatis mutandis,
11484,quantum mutatus! ,
11485,a change came o'er the spirit of my dream,
11486,nous avons change tout cela,
11487,tempora mutantur nos et mutamur in illis,
11488,non sum qualis eram,
11489,casaque tourner,
11490,corpora lente augescent cito extinguuntur,
11491,in statu quo ante bellum,
11492,still ending and beginning still,
11493,vox audita perit littera scripta manet,
11494,stability,
11495,quiescence,
11496,obstinacy,
11497,permanence,
11498,persistence,
11499,endurance,
11500,durability,
11501,standing,
11502,status quo,
11503,maintenance,
11504,preservation,
11505,conservation,
11506,conservation,
11507,law of the Medes and Persians,
11508,standing dish,
11509,let alone,
11510,let be,
11511,let it be,
11512,persist,
11513,remain,
11514,stay,
11515,tarry,
11516,rest,
11517,stet,
11518,hold,
11519,hold on,
11520,last,
11521,endure,
11522,bide,
11523,abide,
11524,aby,
11525,dwell,
11526,maintain,
11527,keep,
11528,stand,
11529,stand still,
11530,stand fast,
11531,subsist,
11532,live,
11533,outlive,
11534,survive,
11535,hold one's ground,
11536,keep one's ground,
11537,hold one's footing,
11538,keep one's footing,
11539,hold good,
11540,stable,
11541,persisting,
11542,permanent,
11543,established,
11544,unchanged,
11545,renewed,
11546,intact,
11547,inviolate,
11548,persistent,
11549,monotonous,
11550,uncheckered,
11551,unfailing,
11552,undestroyed,
11553,unrepealed,
11554,unsuppressed,
11555,conservative,
11556,qualis ab incepto,
11557,prescriptive,
11558,stationary,
11559,in statu quo,
11560,for good,
11561,finally,
11562,at a stand,
11563,at a standstill,
11564,uti possidetis,
11565,without a shadow of turning,
11566,esto perpetua,
11567,nolumus leges Angliae mutari,
11568,j'y suis et j'y ereste,
11569,cessation,
11570,discontinuance,
11571,desistance,
11572,desinence,
11573,intermission,
11574,remission,
11575,suspense,
11576,suspension,
11577,interruption,
11578,stop,
11579,stopping,
11580,closure,
11581,stoppage,
11582,halt,
11583,arrival,
11584,pause,
11585,rest,
11586,lull,
11587,respite,
11588,truce,
11589,drop,
11590,interregnum,
11591,abeyance,
11592,cloture,
11593,dead stop,
11594,dead stand,
11595,dead lock,
11596,finis,
11597,cerrado,
11598,blowout,
11599,burnout,
11600,meltdown,
11601,disintegration,
11602,comma,
11603,colon,
11604,semicolon,
11605,period,
11606,full stop,
11607,end,
11608,death,
11609,cease,
11610,discontinue,
11611,desist,
11612,stay,
11613,halt,
11614,break off,
11615,leave off,
11616,hold,
11617,stop,
11618,pull up,
11619,stop short,
11620,stick,
11621,hang fire,
11622,halt,
11623,pause,
11624,rest,
11625,burn out,
11626,blow out,
11627,melt down,
11628,have done with,
11629,give over,
11630,surcease,
11631,shut up shop,
11632,give up,
11633,hold one's hand,
11634,stay one's hand,
11635,rest on one's oars repose on one's laurels,
11636,come to a stand,
11637,come to a standstill,
11638,come to a deadlock,
11639,come to a full stop,
11640,arrive,
11641,go out,
11642,die away,
11643,wear away,
11644,wear off,
11645,pass away,
11646,be at an end,
11647,disintegrate,
11648,self-destruct,
11649,intromit,
11650,interrupt,
11651,suspend,
11652,interpel,
11653,intermit,
11654,remit,
11655,put an end to,
11656,put a stop to,
11657,put a period to,
11658,derail,
11659,turn off,
11660,switch off,
11661,power down,
11662,deactivate,
11663,disconnect,
11664,bring to a stand,
11665,bring to a standstill,
11666,stop,
11667,cut short,
11668,arrest,
11669,stem the tide,
11670,stem the torrent,
11671,pull the check-string,
11672,pull the plug on,
11673,hold,
11674,stop,
11675,enough,
11676,avast,
11677,have done,
11678,a truce to,
11679,soft,
11680,leave off,
11681,tenez! ,
11682,I pause for a reply,
11683,continuance,
11684,continuation,
11685,run,
11686,perpetuation,
11687,prolongation,
11688,persistence,
11689,repetition,
11690,continue,
11691,persist,
11692,go on,
11693,jog on,
11694,keep on,
11695,run on,
11696,hold on,
11697,abide,
11698,keep,
11699,pursue,
11700,stick to its course,
11701,take its course,
11702,maintain its course,
11703,carry on,
11704,keep up,
11705,sustain,
11706,uphold,
11707,hold up,
11708,keep on foot,
11709,follow up,
11710,perpetuate,
11711,maintain,
11712,preserve,
11713,harp upon,
11714,keep going,
11715,keep alive,
11716,keep the pot boiling,
11717,keep up the ball,
11718,keep up the good work,
11719,die in harness,
11720,die with one's boots on,
11721,hold on the even tenor of one's way,
11722,pursue the even tenor of one's way,
11723,let be,
11724,stare super antiquas vias,
11725,quieta non movere,
11726,let things take their course,
11727,stare decisis,
11728,continuing,
11729,uninterrupted,
11730,unintermitting,
11731,unvarying,
11732,unshifting,
11733,unreversed,
11734,unstopped,
11735,unrevoked,
11736,unvaried,
11737,sustained,
11738,undying,
11739,inconvertible,
11740,keep it up,
11741,go to it,
11742,right away,
11743,right on,
11744,attaboy,
11745,nolumus leges Angliae mutari,
11746,vestigia nulla retrorsum,
11747,labitur et albetur,
11748,conversion,
11749,reduction,
11750,transmutation,
11751,resolution,
11752,assimilation,
11753,evolution,
11754,sea change,
11755,change of state,
11756,assumption,
11757,naturalization,
11758,transportation,
11759,development,
11760,developing,
11761, [photography,
11762,        ,
11763,conversion of currency,
11764,exchange of currency,
11765,exchange rate,
11766,bureau de change,
11767,chemistry,
11768,alchemy,
11769,progress,
11770,growth,
11771,lapse,
11772,flux,
11773,passage,
11774,transit,
11775,transition,
11776,transmigration,
11777,shifting,
11778,phase,
11779,conjugation,
11780,convertibility,
11781,crucible,
11782,alembic,
11783,caldron,
11784,retort,
11785,convert,
11786,pervert,
11787,renegade,
11788,apostate,
11789,be converted into,
11790,become,
11791,get,
11792,wax,
11793,come to,
11794,turn to,
11795,turn into,
11796,evolve into,
11797,develop into,
11798,turn out,
11799,lapse,
11800,shift,
11801,run into,
11802,fall into,
11803,pass into,
11804,slide into,
11805,glide into,
11806,grow into,
11807,ripen into,
11808,open into,
11809,resolve itself into,
11810,settle into,
11811,merge into,
11812,emerge as,
11813,melt,
11814,grow,
11815,come round to,
11816,mature,
11817,mellow,
11818,assume the form of,
11819,assume the shape of,
11820,assume the state of,
11821,assume the nature of,
11822,assume the character of,
11823,illapse,
11824,begin a new phase,
11825,assume a new phase,
11826,undergo a change,
11827,convert into,
11828,resolve into,
11829,make,
11830,render,
11831,mold,
11832,form,
11833,remodel,
11834,new model,
11835,refound,
11836,reform,
11837,reorganize,
11838,assimilate to,
11839,bring to,
11840,reduce to,
11841,converted into,
11842,convertible,
11843,resolvable into,
11844,transitional,
11845,naturalized,
11846,gradually,
11847,in transitu,
11848,reversion,
11849,return,
11850,revulsion,
11851,turning point,
11852,turn of the tide,
11853,status quo ante bellum,
11854,calm before a storm,
11855,alternation,
11856,inversion,
11857,recoil,
11858,retreat,
11859,regression,
11860,retrogression,
11861,restoration,
11862,relapse,
11863,recidivism,
11864,atavism,
11865,vicinism,
11866,revert,
11867,turn back,
11868,regress,
11869,relapse,
11870,recoil,
11871,retreat,
11872,restore,
11873,undo,
11874,unmake,
11875,turn the tide,
11876,roll back the tide,
11877,turn the scale,
11878,tip the scale,
11879,reverting,
11880,regressive,
11881,revulsive,
11882,reactionary,
11883,retrorse,
11884,a rebours,
11885,revolution,
11886,bouleversement,
11887,subversion,
11888,break up,
11889,destruction,
11890,sudden change,
11891,radical change,
11892,sweeping organic change,
11893,change of state,
11894,phase change,
11895,quantum leap,
11896,quantum jump,
11897,clean sweep,
11898,coup d'etat,
11899,counter revolution,
11900,jump,
11901,leap,
11902,plunge,
11903,jerk,
11904,start,
11905,transilience,
11906,explosion,
11907,spasm,
11908,convulsion,
11909,throe,
11910,revulsion,
11911,storm,
11912,earthquake,
11913,cataclysm,
11914,legerdemain,
11915,revolutionize,
11916,new model,
11917,remodel,
11918,recast,
11919,strike out something new,
11920,break with the past,
11921,change the face of,
11922,unsex,
11923,unrecognizable,
11924,revolutionary,
11925,substitution,
11926,commutation,
11927,supplanting,
11928,metaphor,
11929,metonymy,
11930,substitute,
11931,ersatz,
11932,makeshift,
11933,temporary expedient,
11934,replacement,
11935,succedaneum,
11936,shift,
11937,pis aller,
11938,stopgap,
11939,jury rigging,
11940,jury mast,
11941,locum tenens,
11942,warming pan,
11943,dummy,
11944,scapegoat,
11945,double,
11946,changeling,
11947,quid pro quo,
11948,alternative,
11949,representative,
11950,palimpsest,
11951,price,
11952,purchase money,
11953,consideration,
11954,equivalent,
11955,substitute,
11956,put in the place of,
11957,change for,
11958,make way for,
11959,give place to,
11960,supply the place of,
11961,take the place of,
11962,supplant,
11963,supersede,
11964,replace,
11965,cut out,
11966,serve as a substitute,
11967,step into stand in the shoes of,
11968,jury rig,
11969,make a shift with,
11970,put up with,
11971,borrow from Peter to pay Paul,
11972,take money out of one pocket and put it in take money out of one pocket and put it in another,
11973,cannibalize,
11974,commute,
11975,redeem,
11976,compound for,
11977,substituted,
11978,ersatz,
11979,phony,
11980,vicarious,
11981,subdititious,
11982,instead,
11983,in place of,
11984,in lieu of,
11985,in the stead of,
11986,in the room of,
11987,faute de mieux,
11988,interchange,
11989,exchange,
11990,commutation,
11991,permutation,
11992,intermutation,
11993,reciprocation,
11994,transposition,
11995,rearrangement,
11996,shuffling,
11997,alternation,
11998,reciprocity,
11999,castling,
12000,hocus-pocus,
12001,interchangeableness,
12002,interchangeability,
12003,recombination,
12004,combination,
12005,barter,
12006,tit for tat,
12007,cross fire,
12008,battledore and shuttlecock,
12009,quid pro quo,
12010,interchange,
12011,exchange,
12012,counterchange,
12013,bandy,
12014,transpose,
12015,shuffle,
12016,change bands,
12017,swap,
12018,permute,
12019,reciprocate,
12020,commute,
12021,give and take,
12022,return the compliment,
12023,play at puss in the corner,
12024,play at battledore and shuttlecock,
12025,retaliate,
12026,requite,
12027,rearrange,
12028,recombine,
12029,interchanged,
12030,reciprocal,
12031,mutual,
12032,commutative,
12033,interchangeable,
12034,intercurrent,
12035,combinatorial,
12036,recombinant,
12037,in exchange,
12038,vice versa,
12039,mutatis mutandis,
12040,backwards and forwards,
12041,by turns,
12042,turn and turn about,
12043,each in his turn,
12044,everyone in his turn,
12045,changeableness,
12046,mutability,
12047,inconstancy,
12048,versatility,
12049,mobility,
12050,instability,
12051,unstable equilibrium,
12052,vacillation,
12053,fluctuation,
12054,vicissitude,
12055,alternation,
12056,restlessness,
12057,fidgets,
12058,disquiet,
12059,disquietude,
12060,inquietude,
12061,unrest,
12062,agitation,
12063,moon,
12064,Proteus,
12065,chameleon,
12066,quicksilver,
12067,shifting sands,
12068,weathercock,
12069,harlequin,
12070,Cynthia of the minute,
12071,April showers,
12072,wheel of Fortune,
12073,transientness,
12074,fluctuate,
12075,vary,
12076,waver,
12077,flounder,
12078,flicker,
12079,flitter,
12080,flit,
12081,flutter,
12082,shift,
12083,shuffle,
12084,shake,
12085,totter,
12086,tremble,
12087,vacillate,
12088,wamble,
12089,turn and turn about,
12090,ring the changes,
12091,sway to and fro,
12092,shift to and fro,
12093,change and change about,
12094,waffle,
12095,blow with the wind,
12096,oscillate,
12097,vibrate between,
12098,two extremes,
12099,oscillate between,
12100,two extremes,
12101,alternate,
12102,have as man phases as the moon,
12103,changeable,
12104,changeful,
12105,changing,
12106,mutable,
12107,variable,
12108,checkered,
12109,ever changing,
12110,protean,
12111,proteiform,
12112,versatile,
12113,unstaid,
12114,inconstant,
12115,unsteady,
12116,unstable,
12117,unfixed,
12118,unsettled,
12119,fluctuating,
12120,restless,
12121,agitated,
12122,erratic,
12123,fickle,
12124,irresolute,
12125,capricious,
12126,touch and go,
12127,inconsonant,
12128,fitful,
12129,spasmodic,
12130,vibratory,
12131,vagrant,
12132,wayward,
12133,desultory,
12134,afloat,
12135,alternating,
12136,alterable,
12137,plastic,
12138,mobile,
12139,transient,
12140,wavering,
12141,seesaw,
12142,off and on,
12143,a rolling stone gathers no moss,
12144,pictra mossa non fa muschis,
12145,honores mutant mores,
12146,varium et mutabile semper femina,
12147,stability,
12148,immutability,
12149,unchangeability,
12150,unchangeableness,
12151,constancy,
12152,stable equilibrium,
12153,immobility,
12154,soundness,
12155,vitality,
12156,stabiliment,
12157,stiffness,
12158,ankylosis,
12159,solidity,
12160,aplomb,
12161,establishment,
12162,fixture,
12163,rock,
12164,pillar,
12165,tower,
12166,foundation,
12167,leopard's spots,
12168,Ethiopia's skin,
12169,permanence,
12170,obstinacy,
12171,be firm,
12172,stick fast,
12173,stand firm,
12174,keep firm,
12175,remain firm,
12176,weather the storm,
12177,stay the course,
12178,stick to the course,
12179,keep the faith,
12180,don't give in,
12181,don't buckle under,
12182,settle,
12183,establish,
12184,stablish,
12185,ascertain,
12186,fix,
12187,set,
12188,stabilitate,
12189,retain,
12190,keep hold,
12191,make good,
12192,make sure,
12193,fasten,
12194,set on its legs,
12195,float,
12196,perpetuate,
12197,settle down,
12198,strike roots,
12199,put down roots,
12200,take root,
12201,take up one's abode,
12202,build one's house on a rock,
12203,unchangeable,
12204,immutable,
12205,unaltered,
12206,unalterable,
12207,not to be changed,
12208,constant,
12209,permanent,
12210,invariable,
12211,undeviating,
12212,stable,
12213,durable,
12214,perennial,
12215,fixed,
12216,steadfast,
12217,firm,
12218,fast,
12219,steady,
12220,balanced,
12221,confirmed,
12222,valid,
12223,fiducial,
12224,immovable,
12225,irremovable,
12226,riveted,
12227,rooted,
12228,settled,
12229,established,
12230,vested,
12231,incontrovertible,
12232,stereotyped,
12233,indeclinable,
12234,tethered,
12235,anchored,
12236,moored,
12237,at anchor,
12238,on a rock,
12239,rock solid,
12240,firm as a rock,
12241,firmly seated,
12242,firmly established,
12243,deep-rooted,
12244,ineradicable,
12245,inveterate,
12246,obstinate,
12247,transfixed,
12248,stuck fast,
12249,aground,
12250,high and dry,
12251,stranded,
12252,        ,
12253,stuck,
12254,jammed,
12255,unremovable,
12256,quiescent,
12257,deterioration,
12258,indefeasible,
12259,irretrievable,
12260,intransmutable,
12261,incommutable,
12262,irresoluble,
12263,irrevocable,
12264,irreversible,
12265,reverseless,
12266,inextinguishable,
12267,irreducible,
12268,indissoluble,
12269,indissolvable,
12270,indestructible,
12271,undying,
12272,imperishable,
12273,incorruptible,
12274,indelible,
12275,indeciduous,
12276,insusceptible,
12277,insusceptible of change,
12278,stet,
12279,littera scripta manet,
12280,eventuality,
12281,event,
12282,occurrence,
12283,incident,
12284,affair,
12285,matter,
12286,thing,
12287,episode,
12288,happening,
12289,proceeding,
12290,contingency,
12291,juncture,
12292,experience,
12293,fact,
12294,matter of fact,
12295,naked fact,
12296,bare facts,
12297,just the facts,
12298,phenomenon,
12299,advent,
12300,business,
12301,concern,
12302,transaction,
12303,dealing,
12304,proceeding,
12305,circumstance,
12306,particular,
12307,casualty,
12308,accident,
12309,adventure,
12310,passage,
12311,crisis,
12312,pass,
12313,emergency,
12314,contingency,
12315,consequence,
12316,opportunity,
12317,the world,
12318,life,
12319,things,
12320,doings,
12321,affairs in general,
12322,things in general,
12323,affairs in general,
12324,the times,
12325,state of affairs,
12326,order of the day,
12327,course of things,
12328,tide of things,
12329,stream of things,
12330,current of things,
12331,run of things,
12332,march of things,
12333,course of events,
12334,ups and downs of life,
12335,vicissitudes of life,
12336,chapter of accidents,
12337,situation,
12338,happen,
12339,occur,
12340,take place,
12341,take effect,
12342,come,
12343,become of,
12344,come off,
12345,comeabout,
12346,come round,
12347,come into existence,
12348,come forth,
12349,come to pass,
12350,come on,
12351,pass,
12352,present itself,
12353,fall,
12354,fall out,
12355,turn out,
12356,run,
12357,be on foot,
12358,fall in,
12359,befall,
12360,betide,
12361,bechance,
12362,prove,
12363,eventuate,
12364,draw on,
12365,turn up,
12366,crop up,
12367,spring up,
12368,pop up,
12369,arise,
12370,show up,
12371,show its face,
12372,appear,
12373,come forth,
12374,cast up,
12375,supervene,
12376,survene,
12377,issue,
12378,arrive,
12379,ensue,
12380,arise,
12381,start,
12382,hold,
12383,take its course,
12384,pass off,
12385,meet with,
12386,experience,
12387,enjoy,
12388,encounter,
12389,undergo,
12390,suffer,
12391,pass through,
12392,go through,
12393,be subjected to,
12394,be exposed to,
12395,fall to the lot of,
12396,be one's chance,
12397,be one's fortune,
12398,be one's lot,
12399,find,
12400,endure,
12401,happening,
12402,going on,
12403,doing,
12404,current,
12405,in the wind,
12406,in the air,
12407,afloat,
12408,on foot,
12409,afoot,
12410,on the tapis,
12411,at issue,
12412,in question,
12413,incidental,
12414,eventful,
12415,stirring,
12416,bustling,
12417,full of incident,
12418,memorable,
12419,momentous,
12420,signal,
12421,eventually,
12422,in the event of,
12423,in case,
12424,just in case,
12425,in the course of things,
12426,as things,
12427,times go,
12428,as the world goes,
12429,wags,
12430,as the tree falls,
12431,cat jumps,
12432,as it may turn out,
12433,happen,
12434,that's the way the ball bounces,
12435,that's the way the cookie crumbles,
12436,you never know what may turn up,
12437,you never know what the future will bring,
12438,the plot thickens,
12439,breasts the blows of circumstance,
12440,so runs round of life from hour to hour,
12441,sprinkled along the waste of years,
12442,destiny,
12443,future existence,
12444,post existence,
12445,hereafter,
12446,future state,
12447,next world,
12448,world to come,
12449,after life,
12450,futurity,
12451,everlasting life,
12452,everlasting death,
12453,life beyond the grave,
12454,world beyond the grave,
12455,prospect,
12456,impend,
12457,hang over,
12458,lie over,
12459,threaten,
12460,loom,
12461,await,
12462,come on,
12463,approach,
12464,stare one in the face,
12465,foreordain,
12466,preordain,
12467,predestine,
12468,doom,
12469,have in store for,
12470,impending,
12471,destined,
12472,about to be,
12473,happen,
12474,coming,
12475,in store,
12476,to come,
12477,going to happen,
12478,instant,
12479,at hand,
12480,near,
12481,near,
12482,close at hand,
12483,over hanging,
12484,hanging over one's head,
12485,imminent,
12486,brewing,
12487,preparing,
12488,forthcoming,
12489,int he wind,
12490,on the cards,
12491,in reserve,
12492,that will,
12493,is to be,
12494,in prospect,
12495,looming in the distance,
12496,horizon,
12497,future,
12498,unborn,
12499,in embryo,
12500,int he womb of time,
12501,futurity,
12502,pregnant,
12503,in time,
12504,the long run,
12505,all in good time,
12506,eventually,
12507,whatever may happen,
12508,as chance would have it,
12509,cause,
